patternname,patternnum,set,density,entropy,mean_entropy,H_2,H_mean,LSC,KC,intricacy_4,intricacy_8,local_asymm,Hasymm,Vasymm,quadtree,neighbourhood_size,tot_outertot,IC,num_active_rules
patterns/15by15/experiment/set4/SC0.841_symm0.01_KC253.9_9neigh_outertot_code93737_IC2_iter25.png,187,4,0.3022222222222222,0.883990387745888,0.7837699352845733,3.4515636935486307,4.562543960197333,0.8413704185092865,253.87069416557165,38,22,0.010708446074752576,54.41176470588235,50.0,64,9,outertot,2,9
patterns/15by15/experiment/set4/SC0.848_symm0.00_KC278.2_5neigh_outertot_code481_IC1_iter10.png,188,4,0.6044444444444445,0.9682913167012346,0.911636815646224,3.3906046322973937,4.522865026624872,0.8484520381984131,278.24644258514286,24,8,0.0,0.0,0.0,70,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.852_symm0.01_KC228.1_9neigh_outertot_code196623_IC3_iter15.png,189,4,0.4311111111111111,0.9862632103630309,0.8582524273780556,3.1533504170468247,4.455360970677473,0.8522330446428298,228.07218812073378,10,10,0.007512097773916204,49.48453608247423,32.98969072164948,53,9,outertot,3,6
patterns/15by15/experiment/set4/SC0.854_symm0.00_KC227.4_5neigh_outertot_code478_IC1_iter25.png,190,4,0.7155555555555555,0.8614362250994667,0.8169320544077272,3.5384230943925106,4.567241457597473,0.8539525937566746,227.43767348767682,34,6,0.0,0.0,0.0,61,5,outertot,1,7
patterns/15by15/experiment/set4/SC0.854_symm0.00_KC278.1_5neigh_outertot_code469_IC1_iter15.png,191,4,0.5377777777777778,0.9958781583419282,0.917283847179266,3.4138521948808873,4.5187342294527415,0.8535767940323642,278.0920685264263,105,2,0.0,0.0,0.0,79,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.859_symm0.00_KC271.9_9neigh_outertot_code93737_IC1_iter15.png,192,4,0.3422222222222222,0.9269293612321838,0.834235540039406,3.462663647601006,4.542946147446775,0.8594233672717421,271.91362141327795,51,31,0.0,0.0,0.0,75,9,outertot,1,9
patterns/15by15/experiment/set4/SC0.869_symm0.00_KC226.3_5neigh_outertot_code478_IC1_iter40.png,193,4,0.35555555555555557,0.9389320105807949,0.753907292425586,3.3973886095898096,4.47859118868046,0.8688411323310825,226.29363686220225,42,14,0.0,0.0,0.0,64,5,outertot,1,7
patterns/15by15/experiment/set4/SC0.879_symm0.00_KC241.7_5neigh_outertot_code483_IC1_iter10.png,194,4,0.48,0.9988455359952018,0.7833934920843191,3.1284460887717485,4.341474322846952,0.8789389103669669,241.69548200652957,4,4,0.0,0.0,0.0,53,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.880_symm0.06_KC246.7_9neigh_outertot_code85507_IC2_iter15.png,195,4,0.3333333333333333,0.9182958340544896,0.8215767071966258,3.5141054252846837,4.5487713184104575,0.8803719376663296,246.67092167562097,30,21,0.03436168733426673,49.333333333333336,57.333333333333336,61,9,outertot,2,7
patterns/15by15/experiment/set4/SC0.884_symm0.00_KC272.8_5neigh_outertot_code489_IC1_iter05.png,196,4,0.5733333333333334,0.9844268978000114,0.9110460462383774,3.5253144292492844,4.519363460553995,0.8842119778728498,272.84690026853934,16,8,0.0,0.0,0.0,67,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.892_symm0.00_KC263.8_5neigh_outertot_code483_IC1_iter40.png,197,4,0.6222222222222222,0.9564574047992596,0.891610347133333,3.6551166200572056,4.552494625724484,0.8918002201997098,263.807165948664,20,8,0.0,0.0,0.0,65,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.902_symm0.00_KC272.9_5neigh_outertot_code457_IC1_iter10.png,198,4,0.37333333333333335,0.9531971725430559,0.8379048922969002,3.5065979873093074,4.579633446524941,0.9019717684130837,272.949191494817,69,10,0.0,0.0,0.0,74,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.903_symm0.00_KC274.1_5neigh_outertot_code454_IC1_iter25.png,199,4,0.35555555555555557,0.9389320105807949,0.8456026020042108,3.7236680019534907,4.586085913736308,0.9028475402330592,274.14518930643715,33,25,0.0,0.0,0.0,71,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.918_symm0.00_KC277.2_9neigh_outertot_code85507_IC2_iter05.png,200,4,0.48444444444444446,0.9993016941704445,0.8897913790922409,3.723030522723845,4.600009373607872,0.9184013047133587,277.2374473807298,17,8,0.0,10.091743119266056,11.009174311926607,62,9,outertot,2,7
patterns/15by15/experiment/set4/SC0.919_symm0.00_KC273.9_5neigh_outertot_code470_IC1_iter25.png,201,4,0.6266666666666667,0.9531971725430559,0.8853157151391787,3.6656361650356293,4.58669340788368,0.9191755282784817,273.936316386596,53,2,0.0,0.0,0.0,68,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.922_symm0.01_KC266.1_9neigh_outertot_code736_IC2_iter25.png,202,4,0.37777777777777777,0.9564574047992596,0.8769160936465692,3.750117144759932,4.6009253076198116,0.9224263366115613,266.1366944596236,31,4,0.00890464932038565,69.41176470588235,0.0,58,9,outertot,2,4
patterns/15by15/experiment/set4/SC0.929_symm0.01_KC276.9_9neigh_outertot_code736_IC3_iter15.png,203,4,0.4711111111111111,0.9975906044732843,0.9138275015199377,3.7846941198591635,4.59661305230361,0.9285121115069683,276.8639213019577,25,2,0.004031078972628138,50.943396226415096,51.886792452830186,68,9,outertot,3,4
patterns/15by15/experiment/set4/SC0.931_symm0.01_KC275.8_9neigh_outertot_code736_IC2_iter40.png,204,4,0.5422222222222223,0.9948500379612877,0.9100935054393486,3.771849977119592,4.602999794755511,0.9310315622882503,275.7975295877216,30,7,0.003224271007650964,41.80327868852459,31.967213114754102,70,9,outertot,2,4
patterns/15by15/experiment/set4/SC0.933_symm0.00_KC255.6_5neigh_outertot_code451_IC1_iter15.png,205,4,0.52,0.9988455359952018,0.8990755495429398,3.80102412321514,4.5915645056454775,0.9334711057327512,255.5775018844915,73,6,0.0,0.0,0.0,71,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.933_symm0.00_KC278.4_5neigh_outertot_code459_IC1_iter20.png,206,4,0.5022222222222222,0.99998575111318,0.9088798502732346,3.7361838911029768,4.612033950045919,0.9334376333717854,278.42486653039356,74,3,0.0,0.0,0.0,75,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.935_symm0.00_KC285.4_5neigh_outertot_code470_IC1_iter35.png,207,4,0.5733333333333334,0.9844268978000114,0.9127975171791579,3.706647201881009,4.5391681470477785,0.9350777217795628,285.4012030350554,61,10,0.0,0.0,0.0,78,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.940_symm0.00_KC269.4_5neigh_outertot_code453_IC1_iter20.png,208,4,0.4444444444444444,0.9910760598382222,0.8529854464771358,3.721039696971081,4.576363387115706,0.9401158433528926,269.35733252526177,29,21,0.0,0.0,0.0,66,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.953_symm0.00_KC274.8_9neigh_outertot_code93737_IC2_iter05.png,209,4,0.5511111111111111,0.9924491812352425,0.9029247191363077,3.922067190932984,4.620726621047163,0.9533309087649939,274.8171743376043,23,6,0.0,10.483870967741936,14.516129032258066,68,9,outertot,2,9
patterns/15by15/experiment/set4/SC0.954_symm0.01_KC267.9_9neigh_outertot_code3276_IC3_iter40.png,210,4,0.4488888888888889,0.9924491812352425,0.887452882244446,3.916083318923068,4.6395127066554664,0.9539420065985635,267.8899046122198,34,9,0.005278306775641284,48.51485148514851,40.5940594059406,66,9,outertot,3,6
patterns/15by15/experiment/set4/SC0.955_symm0.01_KC258.8_9neigh_outertot_code3276_IC3_iter05.png,211,4,0.44,0.9895875212220557,0.8969364485803335,3.927486008274575,4.654089909402016,0.9546791041059546,258.8159423890755,43,8,0.004689697932724418,57.57575757575758,46.464646464646464,71,9,outertot,3,6
patterns/15by15/experiment/set4/SC0.957_symm0.00_KC273.4_9neigh_outertot_code736_IC2_iter30.png,212,4,0.49333333333333335,0.999871756640849,0.9045853496175901,3.91299239353266,4.641572775234654,0.9572821612229108,273.43233360188407,27,8,0.0002874617549999958,48.64864864864865,45.04504504504504,64,9,outertot,2,4
patterns/15by15/experiment/set4/SC0.958_symm0.00_KC253.6_5neigh_outertot_code457_IC1_iter40.png,213,4,0.4444444444444444,0.9910760598382222,0.9021895465719808,3.960451680320073,4.622848572752378,0.957551530185032,253.6032110276525,35,11,0.0,0.0,0.0,68,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.959_symm0.01_KC266.5_9neigh_outertot_code291552_IC2_iter40.png,214,4,0.5333333333333333,0.9967916319816366,0.9030025591092202,3.9382821616787673,4.647891549300049,0.9588309345456701,266.5413784649845,36,4,0.00663780116748941,46.666666666666664,40.833333333333336,67,9,outertot,2,8
patterns/15by15/experiment/set4/SC0.962_symm0.00_KC273.2_9neigh_outertot_code3276_IC3_iter30.png,215,4,0.5288888888888889,0.9975906044732843,0.8959026474499269,3.9620235977794733,4.642918153461763,0.9618408540431556,273.16589142515977,42,11,0.001286256866274288,39.49579831932773,43.69747899159664,68,9,outertot,3,6
patterns/15by15/experiment/set4/SC0.963_symm0.00_KC280.3_9neigh_outertot_code3276_IC3_iter25.png,216,4,0.48,0.9988455359952018,0.897520296126529,3.9735721749284973,4.651170098419376,0.9633861282208762,280.2594651527048,39,11,0.002089512099508084,52.77777777777778,45.370370370370374,71,9,outertot,3,6
